step_return,sharpe_reward,drawdown_penalty,overtrade_penalty,total_reward
0.000824978123081165,-0.0399991616080979,0.005596247645551472,0.00011122090618943409,-0.008882406589469531
-0.00012142325371909479,-0.0399371851906949,0.005607710456325641,8.590129964553153e-05,-0.009808753528759756
-0.00053097911731446,-0.03818195837540709,0.005657830790908832,6.930245332449125e-05,-0.010076308199088493
-0.002444636998728292,-0.03992462542481418,0.0058884631482976615,0.00010575947197190694,-0.01243132216147928
0.0016946771824767604,-0.03908970738823534,0.00572897447418726,0.000106761712750851,-0.008050029743284885
0.0012841613541105339,-0.03878113093406015,0.005607915266394644,0.00010193195437050856,-0.008303798960060635
-0.000759312531062055,-0.040392855157120496,0.005679588359165942,9.904648277360373e-05,-0.01057723288871365
-0.0014840614869330645,-0.04140252397212986,0.0058195656495137775,0.00010846681238982037,-0.011552346346049649
-0.0021658341155073656,-0.04309495674572432,0.006023544847243362,2.725755508019201e-05,-0.01252613219240335
0.003641031820228547,-0.04050481297494962,0.0056813735836798935,0.00014811545072991982,-0.006238938511676229
-0.0019079630307085958,-0.04169516801017584,0.005861330035989448,5.64180600980434e-05,-0.01199522792781367
-0.002183352031650049,-0.043377875897422494,0.006066867892312203,0.00014906146955645172,-0.012737068983260954
0.006458768358134478,-0.038067565385654555,0.005460175550874604,7.33701153562446e-05,-0.0028815338466618265
0.0011857579409506752,-0.03704606341238857,0.005348074203297971,0.00020000000000000006,-0.008066922603586154
-0.004844887236226303,-0.04052593765458455,0.005806652110474652,0.0002,-0.014904133112159412
-0.0035798581533753615,-0.0432491814999103,0.006143850934910691,0.00019768773629269038,-0.014246314974569773
-0.0022798258548333778,-0.044929819256625717,0.0063578266101843766,0.0002,-0.013330634390680328
0.0019878522889440866,-0.043303497668002774,0.006171679801469733,0.0002,-0.008714177279325925
-0.0003542651644971675,-0.04357691099248083,0.006204919906759358,0.000204459785344161,-0.011121335955848771
-0.0003909751846485162,-0.043880923869463545,0.006241591455517935,4.035811529997585e-05,-0.011061017142412782
-0.000169917105046345,-0.04401327826813006,0.006257522612871567,0.00016995957370550462,-0.010998727118436422
-0.00370529738457387,-0.046820982892428364,0.006604866369157568,0.00016990350589917057,-0.015162165548873445
0.0,-0.046820982892428364,0.006604866369157568,0.0,-0.011286964658400404
0.0,-0.04680950734791009,0.006604866369157568,0.0,-0.011285817103948577
-0.00012987312971967684,-0.04691529347407398,0.006616995887462793,0.00012990558988705322,-0.011568303954476921
-0.00040174539041259956,-0.047227633592356634,0.006654512078907886,0.00012985753455670767,-0.011908878363112857
-2.154439460674212e-05,-0.047244435519328186,0.006656523150934417,2.1549779359252356e-05,-0.011424060876833229
6.360842232771515e-05,-0.04719479591500191,0.006650585719637465,6.238360931646594e-05,-0.011368840498126408
-8.737918404042914e-05,-0.04726290473095638,0.006658742515287934,0.00010807420047142435,-0.011580486372895426
-0.001135970458808612,-0.04814108161790736,0.006764775426378615,7.70810406517784e-05,-0.012791935087629743
0.0011526920521523591,-0.04723365579653179,0.006657303924031962,0.00011486583795572757,-0.01034284328948851
-0.0001399708658736641,-0.047342677886606295,0.006670369182024696,0.00014000584984426146,-0.011684613686403252
